111;D0037141;172.16.226.109;SB-FBP109;SB-FBP-EXA09;SB-FBP109;;EVS XTAccess 09;;;;;;;;;;;;;;;;;;;;;;24;444;5;;FBP.ISISB4;1;;5;;;;;;;;;;;;;;
112;D0037142;172.16.227.109;SB-FBP109;SB-FBP-EXA09;SB-FBP109;;EVS XTAccess 09;;;;;;;;;;;;;;;;;;;;;;24;445;6;;FBP.ISISB4;2;;5;;;;;;;;;;;;;;
113;D0036974;172.16.223.69;SB-FBP110;SB-FBP-EXA10;SB-FBP110;;EVS XTAccess 10;https://SB-FBP110-ILO.rbb-online.de;;;;;;;;;;;;;;16.12.2016;TPS_FBP;Echtzeitsuche;;EVS XTAccess;B;;24;441;1;Ausfallsicherheit;FBP.ESW.B4;4;;23;;;;;;;;;;;;;;
114;D0036975;;SB-FBP110;SB-FBP-EXA10;SB-FBP110;;EVS XTAccess 10;;;;;;;;;;;;;;;;;;;;;;24;441;2;;FBP.ESW.B3;4;;23;;;;;;;;;;;;;;
115;D0036976;172.16.226.110;SB-FBP110;SB-FBP-EXA10;SB-FBP110;;EVS XTAccess 10;;;;;;;;;;;;;;;;;;;;;;24;444;5;;FBP.ISISB2;1;;7;;;;;;;;;;;;;;
116;D0036977;172.16.227.110;SB-FBP110;SB-FBP-EXA10;SB-FBP110;;EVS XTAccess 10;;;;;;;;;;;;;;;;;;;;;;24;445;6;;FBP.ISISB2;2;;7;;;;;;;;;;;;;;
117;D0037143;172.16.223.70;SB-FBP111;SB-FBP-EXA11;SB-FBP111;;EVS XTAccess 11;https://SB-FBP111-ILO.rbb-online.de;;;;;;;;;;;;;;16.12.2016;TPS_FBP;Echtzeitsuche;;EVS XTAccess;B;;24;441;1;Ausfallsicherheit;FBP.ESW.B4;3;;24;;;;;;;;;;;;;;
118;D0037144;;SB-FBP111;SB-FBP-EXA11;SB-FBP111;;EVS XTAccess 11;;;;;;;;;;;;;;;;;;;;;;24;441;2;;FBP.ESW.B3;3;;24;;;;;;;;;;;;;;
119;D0037145;172.16.226.111;SB-FBP111;SB-FBP-EXA11;SB-FBP111;;EVS XTAccess 11;;;;;;;;;;;;;;;;;;;;;;24;444;5;;FBP.ISISB1;1;;8;;;;;;;;;;;;;;
120;D0037146;172.16.227.111;SB-FBP111;SB-FBP-EXA11;SB-FBP111;;EVS XTAccess 11;;;;;;;;;;;;;;;;;;;;;;24;445;6;;FBP.ISISB1;2;;8;;;;;;;;;;;;;;
121;D0036984;172.16.223.89;SB-FBP112;;SB-FBP112;;Spare DL Server;;;;;;;;;;;;;;;;;;;;;;24;441;1;Ausfallsicherheit;FBP.ESW.B4;4;;24;;;;;;;;;;;;;;
122;D0036985;;SB-FBP112;;SB-FBP112;;Spare DL Server;;;;;;;;;;;;;;;;;;;;;;24;441;2;;FBP.ESW.B3;4;;24;;;;;;;;;;;;;;
123;D0036986;172.16.224.28;SB-FBP112;;SB-FBP112;;Spare DL Server;;;;;;;;;;;;;;;;;;;;;;24;442;5;Ausfallsicherheit;FBP.ESW.B4;4;;32;;;;;;;;;;;;;;
124;D0036987;;SB-FBP112;;SB-FBP112;;Spare DL Server;;;;;;;;;;;;;;;;;;;;;;24;442;6;;FBP.ESW.B3;4;;32;;;;;;;;;;;;;;
125;D0037044;172.16.223.71;SB-FBP113;SB-FBP-EXS01;SB-FBP113;;EVS Ingest XS 01 PC-LAN;;;;;;;;;;;;;;;;;;;;;;24;441;1;;FBP.ESW.B3;3;;25;;;;;;;;;;;;;;
126;D0037045;172.16.223.72;SB-FBP113;SB-FBP-EXS01;SB-FBP113;;EVS Ingest XS 01;;;;;;;;;;;;;;;;;;;;;;24;441;2;Lastverteilung;FBP.ESW.B3;3;;26;;;;;;;;;;;;;;
127;D0037046;;SB-FBP113;SB-FBP-EXS01;SB-FBP113;;EVS Ingest XS 01;;;;;;;;;;;;;;;;;;;;;;24;441;3;;FBP.ESW.B3;4;;25;;;;;;;;;;;;;;
128;D0037047;172.16.223.73;SB-FBP114;SB-FBP-EXS02;SB-FBP114;;EVS Ingest XS 02 PC-LAN;;;;;;;;;;;;;;;;;;;;;;24;441;1;;FBP.ESW.B4;3;;25;;;;;;;;;;;;;;
129;D0037048;172.16.223.74;SB-FBP114;SB-FBP-EXS02;SB-FBP114;;EVS Ingest XS 02;;;;;;;;;;;;;;;;;;;;;;24;441;2;Lastverteilung;FBP.ESW.B4;3;;26;;;;;;;;;;;;;;
130;D0037049;;SB-FBP114;SB-FBP-EXS02;SB-FBP114;;EVS Ingest XS 02;;;;;;;;;;;;;;;;;;;;;;24;441;3;;FBP.ESW.B4;4;;25;;;;;;;;;;;;;;
131;D0037050;172.16.223.75;SB-FBP115;SB-FBP-EXS03;SB-FBP115;;EVS Outgest XS 01 PC-LAN;;;;;;;;;;;;;;;;;;;;;;24;441;1;;FBP.ESW.B3;4;;26;;;;;;;;;;;;;;
132;D0037051;172.16.223.76;SB-FBP115;SB-FBP-EXS03;SB-FBP115;;EVS Outgest XS 01;;;;;;;;;;;;;;;;;;;;;;24;441;2;Lastverteilung;FBP.ESW.B3;3;;27;;;;;;;;;;;;;;
133;D0037052;;SB-FBP115;SB-FBP-EXS03;SB-FBP115;;EVS Outgest XS 01;;;;;;;;;;;;;;;;;;;;;;24;441;3;;FBP.ESW.B3;4;;27;;;;;;;;;;;;;;
134;D0037294;172.16.223.77;SB-FBP116;SB-FBP-EXT01;SB-FBP116;;EVS XT3 Regie A PC-LAN;;;;;;;;;;;;;;;;;;;;;;24;441;1;;FBP.ESW.B4;3;;38;;;;;;;;;;;;;;
135;D0037292;172.16.223.78;SB-FBP116;SB-FBP-EXT01;SB-FBP116;;EVS XT3 Regie A;;;;;;;;;;;;;;;;;;;;;;24;441;2;Lastverteilung;FBP.ESW.B4;2;;27;;;;;;;;;;;;;;
136;D0037293;;SB-FBP116;SB-FBP-EXT01;SB-FBP116;;EVS XT3 Regie A;;;;;;;;;;;;;;;;;;;;;;24;441;3;;FBP.ESW.B4;2;;28;;;;;;;;;;;;;;
137;D0037055;172.16.223.79;SB-FBP117;SB-FBP-EXT02;SB-FBP117;;EVS XT3 MAZ PC-LAN;;;;;;;;;;;;;;;;;;;;;;24;441;1;;FBP.ESW.B4;4;;26;;;;;;;;;;;;;;
138;D0037056;172.16.223.80;SB-FBP117;SB-FBP-EXT02;SB-FBP117;;EVS XT3 MAZ;;;;;;;;;;;;;;;;;;;;;;24;441;2;Lastverteilung;FBP.ESW.B4;3;;27;;;;;;;;;;;;;;
139;D0037057;;SB-FBP117;SB-FBP-EXT02;SB-FBP117;;EVS XT3 MAZ;;;;;;;;;;;;;;;;;;;;;;24;441;3;;FBP.ESW.B4;4;;27;;;;;;;;;;;;;;
140;D0037040;172.16.223.85;SB-FBP118;SB-FBP-EDB05;SB-FBP118;;EVS XSquare DB 05;;;;;;;;;;;;;;;;TPS_FBP;Echtzeitsuche;;EVS Xsquare;A;;24;441;1;Ausfallsicherheit;FBP.ESW.B4;3;;28;;;;;;;;;;;;;;
141;D0037041;;SB-FBP118;SB-FBP-EDB05;SB-FBP118;;EVS XSquare DB 05;;;;;;;;;;;;;;;;;;;;;;24;441;2;;FBP.ESW.B3;3;;28;;;;;;;;;;;;;;
142;D0037042;172.16.223.86;SB-FBP119;SB-FBP-EDB06;SB-FBP119;;EVS XSquare DB 06;;;;;;;;;;;;;;;;TPS_FBP;Echtzeitsuche;;EVS Xsquare;A;;24;441;1;Ausfallsicherheit;FBP.ESW.B4;4;;28;;;;;;;;;;;;;;
143;D0037043;;SB-FBP119;SB-FBP-EDB06;SB-FBP119;;EVS XSquare DB 06;;;;;;;;;;;;;;;;;;;;;;24;441;2;;FBP.ESW.B3;4;;28;;;;;;;;;;;;;;
144;virtual;172.16.223.81;;SB-FBP-EDB01;;;EVS XSquare DB Cluster Instanz (XSquare);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
145;virtual;172.16.223.82;;SB-FBP-EDB02;;;EVS XSquare DB Cluster Instanz (Notification Center);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
146;virtual;172.16.223.83;;SB-FBP-EDB03;;;EVS XSquare DB Cluster Instanz (Authentication);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
147;virtual;172.16.223.84;;SB-FBP-EDB04;;;EVS XSquare DB Cluster Instanz (Reserve);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
148;D0037295;172.16.223.87;SB-FBP120;SB-FBP-EID01;SB-FBP120;;EVS IP Director Regie A;;;;;;;;;;;;;;;;;;;Extra Gruppe-flogt später;A;;24;441;1;;FBP.ESW.B3;2;;23;;;;;;;;;;;;;;
149;D0037296;172.16.224.30;SB-FBP120;SB-FBP-EID01;SB-FBP120;;EVS IP Director Regie A;;;;;;;;;;;;;;;;;;;;;;24;442;2;;FBP.ESW.B4;2;;23;;;;;;;;;;;;;;
150;D0037053;172.16.223.88;SB-FBP121;SB-FBP-EID02;evs-ip-dir;;Alt EVS IP Director MAZ;;;;;;;;;;;;;;;;;;;;;;24;441;1;;FBP.ESW.B4;3;;29;;;;;;;;;;;;;;
151;D0037054;172.16.224.31;SB-FBP121;SB-FBP-EID02;evs-ip-dir;;Alt EVS IP Director MAZ;;;;;;;;;;;;;;;;;;;;;;24;442;2;;FBP.ESW.B3;3;;32;;;;;;;;;;;;;;
152;virtual;172.16.223.100;SB-FBP350;SB-FBP-IST01;;;Isilon Cluster DNS Delegation;;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
153;D0036988;172.16.223.101;SB-FBP301;;SB-FBP301;;Isilon Storage Node 01;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;18;;;;;;;;;;;;;;
154;D0036989;;SB-FBP301;;SB-FBP301;;Isilon Storage Node 01;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;18;;;;;;;;;;;;;;
155;S0037014;10.31.1.1;;;;;Isilon Storage Node 01 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
156;S0037027;10.31.1.33;;;;;Isilon Storage Node 01 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
157;D0036990;172.16.223.102;SB-FBP302;;SB-FBP302;;Isilon Storage Node 02;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;19;;;;;;;;;;;;;;
158;D0036991;;SB-FBP302;;SB-FBP302;;Isilon Storage Node 02;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;19;;;;;;;;;;;;;;
159;S0037015;10.31.1.2;;;;;Isilon Storage Node 02 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
160;S0037028;10.31.1.34;;;;;Isilon Storage Node 02 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
161;D0036992;172.16.223.103;SB-FBP303;;SB-FBP303;;Isilon Storage Node 03;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;20;;;;;;;;;;;;;;
162;D0036993;;SB-FBP303;;SB-FBP303;;Isilon Storage Node 03;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;20;;;;;;;;;;;;;;
163;S0037016;10.31.1.3;;;;;Isilon Storage Node 03 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
164;S0037029;10.31.1.35;;;;;Isilon Storage Node 03 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
165;D0036994;172.16.223.104;SB-FBP304;;SB-FBP304;;Isilon Storage Node 04;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;21;;;;;;;;;;;;;;
166;D0036995;;SB-FBP304;;SB-FBP304;;Isilon Storage Node 04;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;21;;;;;;;;;;;;;;
167;S0037017;10.31.1.4;;;;;Isilon Storage Node 04 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
168;S0037030;10.31.1.36;;;;;Isilon Storage Node 04 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
169;D0036996;172.16.223.105;SB-FBP305;;SB-FBP305;;Isilon Storage Node 05;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;22;;;;;;;;;;;;;;
170;D0036997;;SB-FBP305;;SB-FBP305;;Isilon Storage Node 05;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;22;;;;;;;;;;;;;;
171;S0037018;10.31.1.5;;;;;Isilon Storage Node 05 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
172;S0037031;10.31.1.37;;;;;Isilon Storage Node 05 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
173;D0036998;172.16.223.106;SB-FBP306;;SB-FBP306;;Isilon Storage Node 06;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;23;;;;;;;;;;;;;;
174;D0036999;;SB-FBP306;;SB-FBP306;;Isilon Storage Node 06;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;23;;;;;;;;;;;;;;
175;S0037019;10.31.1.6;;;;;Isilon Storage Node 06 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
176;S0037032;10.31.1.38;;;;;Isilon Storage Node 06 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
177;D0037000;172.16.223.107;SB-FBP307;;SB-FBP307;;Isilon Storage Node 07;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;24;;;;;;;;;;;;;;
178;D0037001;;SB-FBP307;;SB-FBP307;;Isilon Storage Node 07;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;24;;;;;;;;;;;;;;
179;S0037020;10.31.1.7;;;;;Isilon Storage Node 07 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
180;S0037033;10.31.1.39;;;;;Isilon Storage Node 07 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
181;D0037002;172.16.223.108;SB-FBP308;;SB-FBP308;;Isilon Storage Node 08;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;25;;;;;;;;;;;;;;
182;D0037003;;SB-FBP308;;SB-FBP308;;Isilon Storage Node 08;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;25;;;;;;;;;;;;;;
183;S0037021;10.31.1.8;;;;;Isilon Storage Node 08 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
184;S0037034;10.31.1.40;;;;;Isilon Storage Node 08 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
185;D0037004;172.16.223.109;SB-FBP309;;SB-FBP309;;Isilon Storage Node 09;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;26;;;;;;;;;;;;;;
186;D0037005;;SB-FBP309;;SB-FBP309;;Isilon Storage Node 09;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;26;;;;;;;;;;;;;;
187;S0037022;10.31.1.9;;;;;Isilon Storage Node 09 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
188;S0037035;10.31.1.41;;;;;Isilon Storage Node 09 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
189;D0037006;172.16.223.110;SB-FBP310;;SB-FBP310;;Isilon Storage Node 10;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;27;;;;;;;;;;;;;;
190;D0037007;;SB-FBP310;;SB-FBP310;;Isilon Storage Node 10;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;27;;;;;;;;;;;;;;
191;S0037023;10.31.1.10;;;;;Isilon Storage Node 10 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
192;S0037036;10.31.1.42;;;;;Isilon Storage Node 10 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
193;D0037008;172.16.223.111;SB-FBP311;;SB-FBP311;;Isilon Storage Node 11;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;28;;;;;;;;;;;;;;
194;D0037009;;SB-FBP311;;SB-FBP311;;Isilon Storage Node 11;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;28;;;;;;;;;;;;;;
195;S0037024;10.31.1.11;;;;;Isilon Storage Node 11 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
196;S0037037;10.31.1.43;;;;;Isilon Storage Node 11 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
197;D0037010;172.16.223.112;SB-FBP312;;SB-FBP312;;Isilon Storage Node 12;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;29;;;;;;;;;;;;;;
198;D0037011;;SB-FBP312;;SB-FBP312;;Isilon Storage Node 12;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;29;;;;;;;;;;;;;;
199;S0037025;10.31.1.12;;;;;Isilon Storage Node 12 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
200;S0037038;10.31.1.44;;;;;Isilon Storage Node 12 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
201;D0037012;172.16.223.113;SB-FBP313;;SB-FBP313;;Isilon Storage Node 13;;;;;;;;;;;;;;;;;;;;;;24;441;10G #1;Ausfallsicherheit;FBP.ESW.B3;1;;30;;;;;;;;;;;;;;
202;D0037013;;SB-FBP313;;SB-FBP313;;Isilon Storage Node 13;;;;;;;;;;;;;;;;;;;;;;24;441;10G #2;;FBP.ESW.B4;1;;30;;;;;;;;;;;;;;
203;S0037026;10.31.1.13;;;;;Isilon Storage Node 13 IB A;;;;;;;;;;;;;;;;;;;;;;27;0; IB A;;;;;;;;;;;;;;;;;;;
204;S0037039;10.31.1.45;;;;;Isilon Storage Node 13 IB B;;;;;;;;;;;;;;;;;;;;;;27;0; IB B;;;;;;;;;;;;;;;;;;;
205;virtual;172.16.223.114;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
206;virtual;172.16.223.115;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
207;virtual;172.16.223.116;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
208;virtual;172.16.223.117;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
209;virtual;172.16.223.118;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
210;virtual;172.16.223.119;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
211;virtual;172.16.223.120;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
212;virtual;172.16.223.121;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
213;virtual;172.16.223.122;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
214;virtual;172.16.223.123;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
215;virtual;172.16.223.124;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
216;virtual;172.16.223.125;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
217;virtual;172.16.223.126;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
218;virtual;172.16.223.127;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
219;virtual;172.16.223.128;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
220;virtual;172.16.223.129;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
221;virtual;172.16.223.130;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
222;virtual;172.16.223.131;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
223;virtual;172.16.223.132;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
224;virtual;172.16.223.133;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
225;virtual;172.16.223.134;;;;;Isilon Storge Node Reserve (wird dynamisch über die Knoten verteilt);;;;;;;;;;;;;;;;;;;;;;24;441;;;;;;;;;;;;;;;;;;;;
226;virtual;10.31.1.14;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
227;virtual;10.31.1.15;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
228;virtual;10.31.1.16;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
229;virtual;10.31.1.17;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
230;virtual;10.31.1.18;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
231;virtual;10.31.1.19;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
232;virtual;10.31.1.20;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
233;virtual;10.31.1.21;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
234;virtual;10.31.1.22;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
235;virtual;10.31.1.23;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
236;virtual;10.31.1.24;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
237;virtual;10.31.1.25;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
238;virtual;10.31.1.26;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
239;virtual;10.31.1.27;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
240;virtual;10.31.1.28;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
241;virtual;10.31.1.29;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
242;virtual;10.31.1.30;;;;;Isilon Infiband A Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
243;virtual;10.31.1.46;;;;;Isilon Infiband B Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
244;virtual;10.31.1.47;;;;;Isilon Infiband B Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
245;virtual;10.31.1.48;;;;;Isilon Infiband B Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
246;virtual;10.31.1.49;;;;;Isilon Infiband B Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
247;virtual;10.31.1.50;;;;;Isilon Infiband B Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
248;virtual;10.31.1.51;;;;;Isilon Infiband B Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
249;virtual;10.31.1.52;;;;;Isilon Infiband B Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
250;virtual;10.31.1.53;;;;;Isilon Infiband B Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
251;virtual;10.31.1.54;;;;;Isilon Infiband B Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
252;virtual;10.31.1.55;;;;;Isilon Infiband B Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
253;virtual;10.31.1.56;;;;;Isilon Infiband B Reserve;;;;;;;;;;;;;;;;;;;;;;27;0;;;;;;;;;;;;;;;;;;;;
